time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
20,13.0,0.0,9.0,16.0,9.0,0.0,4.0,29.0,10.0,5.0,15.0,6.0,3.5,6
21,12.0,5.0,11.0,14.0,11.0,4.0,10.0,31.0,9.0,1.0,17.0,5.0,3.5,6
22,14.0,3.0,15.0,14.0,6.0,3.0,11.0,25.0,7.0,3.0,11.0,10.0,3.5,6
23,13.0,1.0,8.0,21.0,7.0,2.0,3.0,31.0,13.0,3.0,11.0,9.0,3.5,6
24,16.0,5.0,10.0,17.0,4.0,1.0,6.0,26.0,15.0,0.0,14.0,8.0,3.5,6
25,8.0,4.0,14.0,13.0,9.0,8.0,5.0,37.0,9.0,5.0,10.0,10.0,3.5,6
26,16.0,1.0,14.0,14.0,5.0,2.0,3.0,26.0,15.0,2.0,13.0,14.0,3.5,6
27,18.0,3.0,13.0,14.0,3.0,2.0,6.0,29.0,8.0,4.0,13.0,7.0,3.5,6
28,7.0,3.0,5.0,4.0,2.0,1.0,2.0,15.0,7.0,2.0,7.0,5.0,3.5,6
29,13.0,0.0,10.0,18.0,3.0,1.0,4.0,25.0,13.0,4.0,15.0,8.0,3.5,6
30,18.0,5.0,23.0,10.0,1.0,0.0,0.0,23.0,8.0,0.0,12.0,10.0,3.5,6
31,14.0,1.0,14.0,13.0,2.0,3.0,3.0,27.0,10.0,6.0,11.0,16.0,3.5,6
32,12.0,3.0,11.0,11.0,3.0,3.0,6.0,29.0,11.0,5.0,14.0,17.0,3.5,6
33,12.0,5.0,11.0,15.0,1.0,1.0,6.0,30.0,13.0,6.0,17.0,8.0,3.5,6
34,7.0,3.0,14.0,15.0,4.0,2.0,4.0,27.0,11.0,2.0,19.0,13.0,3.5,6
35,9.0,3.0,14.0,10.0,1.0,2.0,2.0,29.0,12.0,5.0,10.0,20.0,3.5,6
36,11.0,6.0,12.0,14.0,2.0,1.0,3.0,32.0,14.0,2.0,12.0,15.0,3.5,6
37,17.0,1.0,10.0,9.0,1.0,4.0,7.0,30.0,17.0,4.0,10.0,15.0,3.5,6
38,4.0,4.0,13.0,16.0,4.0,2.0,1.0,33.0,17.0,1.0,16.0,17.0,3.5,6
39,12.0,1.0,8.0,11.0,2.0,1.0,6.0,24.0,13.0,1.0,20.0,16.0,3.5,6
40,16.0,2.0,15.0,12.0,3.0,3.0,3.0,31.0,10.0,6.0,11.0,9.0,3.5,6
41,5.0,2.0,18.0,16.0,1.0,3.0,7.0,26.0,14.0,1.0,15.0,13.0,3.5,6
42,17.0,3.0,13.0,12.0,2.0,1.0,5.0,28.0,12.0,3.0,12.0,11.0,3.5,6
43,16.0,2.0,10.0,16.0,3.0,5.0,3.0,24.0,9.0,2.0,16.0,11.0,3.5,6
44,14.0,3.0,13.0,16.0,1.0,2.0,3.0,20.0,9.0,3.0,15.0,17.0,3.5,6
45,18.0,9.0,9.0,7.0,1.0,4.0,4.0,42.0,18.0,4.0,10.0,8.0,3.5,6
46,9.0,2.0,10.0,14.0,4.0,1.0,5.0,30.0,10.0,4.0,22.0,10.0,3.5,6
47,13.0,4.0,16.0,10.0,1.0,1.0,8.0,24.0,10.0,2.0,17.0,11.0,3.5,6
48,16.0,3.0,11.0,7.0,1.0,3.0,2.0,32.0,13.0,4.0,10.0,17.0,3.5,6
49,14.0,5.0,11.0,11.0,3.0,0.0,2.0,30.0,14.0,1.0,19.0,9.0,3.5,6
50,14.0,4.0,6.0,17.0,2.0,1.0,5.0,36.0,17.0,3.0,9.0,13.0,3.5,6
51,15.0,1.0,12.0,14.0,4.0,9.0,6.0,34.0,13.0,4.0,12.0,7.0,3.5,6
52,13.0,1.0,13.0,7.0,4.0,3.0,2.0,36.0,15.0,1.0,12.0,12.0,3.5,6
53,17.0,5.0,20.0,12.0,4.0,3.0,4.0,29.0,10.0,3.0,8.0,8.0,3.5,6
54,14.0,0.0,9.0,13.0,4.0,5.0,3.0,26.0,12.0,3.0,17.0,16.0,3.5,6
55,12.0,3.0,13.0,10.0,3.0,5.0,6.0,33.0,15.0,6.0,17.0,8.0,3.5,6
1,17.0,4.0,6.0,9.0,5.0,2.0,16.0,29.0,13.0,1.0,14.0,8.0,2.5,7
2,18.0,0.0,13.0,17.0,5.0,1.0,5.0,23.0,11.0,3.0,14.0,7.0,2.5,7
3,16.0,3.0,12.0,13.0,2.0,3.0,7.0,26.0,13.0,0.0,12.0,8.0,2.5,7
4,23.0,5.0,9.0,10.0,1.0,4.0,6.0,25.0,8.0,2.0,15.0,11.0,2.5,7
5,18.0,6.0,12.0,13.0,3.0,0.0,5.0,22.0,8.0,3.0,17.0,10.0,2.5,7
6,19.0,9.0,9.0,15.0,4.0,2.0,5.0,30.0,7.0,1.0,9.0,7.0,2.5,7
7,17.0,5.0,9.0,10.0,3.0,2.0,13.0,30.0,12.0,1.0,13.0,7.0,2.5,7
8,13.0,3.0,16.0,10.0,2.0,3.0,8.0,27.0,12.0,4.0,15.0,9.0,2.5,7
9,12.0,7.0,15.0,11.0,5.0,2.0,6.0,25.0,8.0,1.0,19.0,12.0,2.5,7
10,16.0,3.0,11.0,11.0,1.0,2.0,6.0,23.0,5.0,6.0,22.0,5.0,2.5,7
11,15.0,6.0,13.0,10.0,2.0,2.0,10.0,28.0,13.0,2.0,11.0,9.0,2.5,7
12,13.0,2.0,11.0,16.0,2.0,4.0,8.0,25.0,13.0,0.0,17.0,10.0,2.5,7
13,19.0,8.0,10.0,15.0,4.0,3.0,4.0,32.0,8.0,4.0,14.0,3.0,2.5,7
14,16.0,4.0,17.0,14.0,3.0,2.0,9.0,24.0,10.0,2.0,12.0,3.0,2.5,7
15,22.0,5.0,10.0,13.0,1.0,5.0,3.0,27.0,11.0,4.0,15.0,8.0,2.5,7
16,26.0,2.0,12.0,13.0,3.0,3.0,7.0,22.0,8.0,3.0,12.0,8.0,2.5,7
17,18.0,2.0,14.0,7.0,2.0,4.0,8.0,23.0,10.0,3.0,14.0,15.0,2.5,7
18,17.0,6.0,17.0,6.0,1.0,1.0,7.0,22.0,6.0,6.0,14.0,9.0,2.5,7
19,21.0,2.0,5.0,7.0,1.0,0.0,7.0,24.0,9.0,4.0,18.0,17.0,2.5,7
20,21.0,4.0,7.0,13.0,3.0,2.0,8.0,29.0,10.0,6.0,13.0,7.0,2.5,7
21,24.0,4.0,8.0,6.0,3.0,2.0,12.0,24.0,4.0,7.0,18.0,8.0,2.5,7
22,11.0,3.0,10.0,15.0,3.0,1.0,4.0,28.0,11.0,2.0,19.0,8.0,2.5,7
23,13.0,6.0,12.0,11.0,1.0,1.0,5.0,28.0,11.0,4.0,18.0,11.0,2.5,7
24,10.0,5.0,17.0,11.0,6.0,3.0,8.0,28.0,9.0,4.0,11.0,13.0,2.5,7
25,21.0,4.0,8.0,13.0,2.0,2.0,8.0,19.0,6.0,4.0,20.0,8.0,2.5,7
26,19.0,6.0,13.0,7.0,1.0,4.0,4.0,34.0,14.0,3.0,14.0,9.0,2.5,7
27,11.0,2.0,18.0,7.0,0.0,3.0,10.0,22.0,15.0,2.0,15.0,13.0,2.5,7
28,9.0,3.0,5.0,5.0,1.0,2.0,3.0,14.0,5.0,1.0,5.0,5.0,2.5,7
29,7.0,5.0,5.0,15.0,7.0,8.0,4.0,31.0,6.0,2.0,14.0,18.0,2.5,7
30,16.0,4.0,7.0,13.0,2.0,10.0,5.0,30.0,7.0,4.0,12.0,17.0,2.5,7
31,14.0,5.0,15.0,12.0,1.0,8.0,4.0,26.0,6.0,3.0,14.0,12.0,2.5,7
32,13.0,3.0,9.0,11.0,1.0,6.0,2.0,27.0,8.0,3.0,12.0,19.0,2.5,7
33,16.0,3.0,9.0,18.0,6.0,10.0,2.0,30.0,5.0,1.0,9.0,16.0,2.5,7
34,14.0,2.0,7.0,8.0,4.0,13.0,3.0,34.0,8.0,2.0,14.0,19.0,2.5,7
35,7.0,5.0,6.0,10.0,5.0,14.0,3.0,33.0,5.0,3.0,22.0,18.0,2.5,7
36,11.0,6.0,5.0,8.0,6.0,10.0,5.0,32.0,5.0,3.0,16.0,15.0,2.5,7
37,16.0,2.0,8.0,20.0,3.0,9.0,2.0,24.0,5.0,3.0,17.0,13.0,2.5,7
38,11.0,3.0,9.0,16.0,1.0,11.0,5.0,25.0,8.0,1.0,20.0,14.0,2.5,7
39,11.0,2.0,11.0,10.0,7.0,16.0,0.0,34.0,8.0,1.0,19.0,14.0,2.5,7
40,13.0,1.0,10.0,14.0,3.0,4.0,7.0,24.0,11.0,4.0,14.0,13.0,2.5,7
41,12.0,2.0,14.0,5.0,8.0,14.0,6.0,34.0,5.0,1.0,13.0,12.0,2.5,7
42,11.0,2.0,8.0,18.0,7.0,7.0,5.0,26.0,4.0,2.0,19.0,13.0,2.5,7
43,12.0,3.0,6.0,9.0,3.0,11.0,6.0,31.0,7.0,2.0,17.0,19.0,2.5,7
44,12.0,3.0,11.0,13.0,4.0,15.0,3.0,38.0,11.0,1.0,7.0,13.0,2.5,7
45,12.0,2.0,10.0,14.0,1.0,12.0,2.0,28.0,6.0,4.0,15.0,15.0,2.5,7
46,16.0,2.0,10.0,9.0,8.0,14.0,2.0,39.0,9.0,1.0,10.0,12.0,2.5,7
47,18.0,0.0,11.0,12.0,4.0,12.0,6.0,24.0,3.0,2.0,14.0,14.0,2.5,7
48,8.0,3.0,5.0,8.0,4.0,9.0,2.0,31.0,7.0,4.0,17.0,22.0,2.5,7
49,14.0,3.0,10.0,11.0,5.0,7.0,6.0,26.0,4.0,3.0,20.0,13.0,2.5,7
50,9.0,6.0,11.0,18.0,4.0,7.0,4.0,31.0,8.0,3.0,10.0,16.0,2.5,7
51,13.0,3.0,4.0,12.0,6.0,7.0,4.0,35.0,10.0,4.0,15.0,17.0,2.5,7
52,14.0,3.0,11.0,7.0,6.0,13.0,6.0,31.0,4.0,4.0,14.0,8.0,2.5,7
53,14.0,4.0,12.0,18.0,2.0,9.0,5.0,25.0,7.0,0.0,13.0,13.0,2.5,7
54,17.0,1.0,7.0,14.0,3.0,12.0,3.0,31.0,10.0,4.0,9.0,18.0,2.5,7
55,8.0,2.0,14.0,10.0,4.0,12.0,7.0,28.0,5.0,1.0,13.0,14.0,2.5,7
1,22.0,10.0,18.0,2.0,2.0,4.0,6.0,27.0,7.0,1.0,14.0,8.0,2.5,2
2,9.0,5.0,17.0,6.0,5.0,3.0,6.0,23.0,7.0,1.0,23.0,16.0,2.5,2
3,22.0,7.0,14.0,11.0,0.0,5.0,9.0,21.0,7.0,1.0,12.0,9.0,2.5,2
4,17.0,2.0,19.0,7.0,5.0,2.0,10.0,23.0,9.0,3.0,9.0,12.0,2.5,2
5,23.0,7.0,19.0,8.0,5.0,2.0,3.0,21.0,5.0,0.0,13.0,9.0,2.5,2
6,22.0,4.0,16.0,7.0,5.0,1.0,8.0,23.0,8.0,1.0,15.0,8.0,2.5,2
7,20.0,6.0,26.0,3.0,3.0,4.0,9.0,22.0,6.0,3.0,7.0,8.0,2.5,2
8,21.0,9.0,16.0,6.0,4.0,4.0,7.0,25.0,4.0,2.0,13.0,8.0,2.5,2
9,13.0,6.0,15.0,6.0,3.0,1.0,9.0,27.0,10.0,4.0,16.0,13.0,2.5,2
10,24.0,10.0,13.0,3.0,1.0,4.0,6.0,31.0,7.0,3.0,13.0,10.0,2.5,2
11,14.0,5.0,14.0,7.0,3.0,3.0,11.0,22.0,7.0,2.0,15.0,8.0,2.5,2
12,22.0,5.0,9.0,9.0,6.0,4.0,3.0,26.0,7.0,3.0,20.0,11.0,2.5,2
13,10.0,4.0,17.0,12.0,4.0,2.0,10.0,28.0,13.0,3.0,14.0,8.0,2.5,2
14,16.0,10.0,15.0,4.0,4.0,6.0,7.0,33.0,8.0,3.0,12.0,5.0,2.5,2
15,20.0,5.0,19.0,8.0,2.0,0.0,6.0,21.0,10.0,3.0,14.0,11.0,2.5,2
16,12.0,3.0,24.0,3.0,1.0,5.0,8.0,30.0,15.0,4.0,14.0,9.0,2.5,2
17,15.0,10.0,16.0,7.0,4.0,0.0,9.0,27.0,11.0,1.0,11.0,6.0,2.5,2
18,18.0,6.0,15.0,8.0,0.0,4.0,6.0,28.0,10.0,3.0,15.0,10.0,2.5,2
19,13.0,8.0,18.0,10.0,5.0,2.0,8.0,30.0,5.0,4.0,13.0,8.0,2.5,2
20,24.0,7.0,18.0,3.0,3.0,4.0,6.0,26.0,7.0,1.0,10.0,12.0,2.5,2
21,14.0,11.0,24.0,6.0,0.0,2.0,7.0,20.0,5.0,2.0,14.0,6.0,2.5,2
22,14.0,7.0,14.0,6.0,3.0,1.0,5.0,24.0,8.0,1.0,21.0,16.0,2.5,2
23,13.0,4.0,17.0,9.0,2.0,5.0,6.0,31.0,13.0,2.0,11.0,12.0,2.5,2
24,22.0,7.0,23.0,6.0,3.0,4.0,8.0,23.0,7.0,0.0,12.0,6.0,2.5,2
25,9.0,7.0,14.0,6.0,3.0,3.0,12.0,27.0,11.0,2.0,14.0,10.0,2.5,2
26,18.0,9.0,23.0,5.0,2.0,4.0,8.0,23.0,5.0,0.0,12.0,10.0,2.5,2
27,20.0,9.0,11.0,4.0,1.0,2.0,10.0,30.0,15.0,1.0,15.0,10.0,2.5,2
28,8.0,1.0,5.0,8.0,1.0,3.0,3.0,8.0,1.0,2.0,7.0,7.0,2.5,2
29,7.0,2.0,9.0,10.0,5.0,13.0,3.0,35.0,2.0,4.0,19.0,14.0,2.5,2
30,8.0,2.0,12.0,9.0,3.0,10.0,5.0,30.0,7.0,6.0,10.0,17.0,2.5,2
31,11.0,4.0,8.0,10.0,3.0,8.0,4.0,40.0,9.0,8.0,16.0,10.0,2.5,2
32,14.0,3.0,8.0,11.0,3.0,10.0,5.0,31.0,3.0,4.0,19.0,12.0,2.5,2
33,13.0,3.0,13.0,9.0,2.0,10.0,5.0,31.0,6.0,7.0,16.0,7.0,2.5,2
34,14.0,3.0,11.0,6.0,2.0,13.0,4.0,29.0,3.0,5.0,23.0,11.0,2.5,2
35,8.0,2.0,7.0,18.0,5.0,12.0,7.0,29.0,5.0,2.0,18.0,12.0,2.5,2
36,9.0,2.0,14.0,10.0,1.0,9.0,1.0,33.0,5.0,8.0,20.0,13.0,2.5,2
37,8.0,1.0,10.0,12.0,2.0,11.0,3.0,27.0,6.0,3.0,19.0,19.0,2.5,2
38,13.0,1.0,10.0,13.0,7.0,8.0,5.0,31.0,3.0,5.0,11.0,16.0,2.5,2
39,15.0,3.0,7.0,11.0,2.0,13.0,4.0,33.0,1.0,10.0,9.0,14.0,2.5,2
40,10.0,3.0,17.0,11.0,3.0,10.0,6.0,33.0,5.0,6.0,13.0,10.0,2.5,2
41,9.0,2.0,12.0,16.0,3.0,9.0,8.0,27.0,6.0,4.0,19.0,9.0,2.5,2
42,6.0,2.0,8.0,8.0,5.0,12.0,11.0,32.0,6.0,3.0,22.0,13.0,2.5,2
43,11.0,2.0,9.0,14.0,3.0,10.0,6.0,24.0,4.0,2.0,22.0,6.0,2.5,2
44,17.0,2.0,7.0,10.0,3.0,11.0,5.0,27.0,4.0,4.0,20.0,13.0,2.5,2
45,9.0,1.0,16.0,9.0,4.0,14.0,5.0,33.0,5.0,5.0,9.0,18.0,2.5,2
46,13.0,4.0,9.0,5.0,0.0,13.0,6.0,32.0,9.0,2.0,16.0,19.0,2.5,2
47,9.0,4.0,14.0,14.0,3.0,7.0,5.0,26.0,2.0,5.0,16.0,14.0,2.5,2
48,10.0,2.0,6.0,12.0,2.0,8.0,5.0,27.0,5.0,5.0,21.0,17.0,2.5,2
49,8.0,2.0,6.0,6.0,3.0,12.0,9.0,38.0,6.0,6.0,15.0,14.0,2.5,2
50,13.0,6.0,9.0,5.0,3.0,9.0,8.0,32.0,3.0,6.0,16.0,16.0,2.5,2
51,9.0,3.0,12.0,13.0,5.0,9.0,9.0,29.0,3.0,6.0,18.0,8.0,2.5,2
52,14.0,5.0,8.0,12.0,2.0,10.0,2.0,30.0,4.0,7.0,19.0,15.0,2.5,2
53,11.0,2.0,12.0,12.0,3.0,9.0,5.0,26.0,2.0,7.0,16.0,17.0,2.5,2
54,13.0,2.0,13.0,5.0,0.0,12.0,4.0,30.0,8.0,4.0,15.0,17.0,2.5,2
55,14.0,2.0,7.0,10.0,5.0,15.0,6.0,32.0,4.0,5.0,16.0,11.0,2.5,2
1,6.0,5.0,8.0,14.0,2.0,3.0,9.0,38.0,19.0,6.0,15.0,10.0,3.0,6
2,3.0,4.0,13.0,8.0,2.0,5.0,4.0,42.0,18.0,4.0,16.0,6.0,3.0,6
3,0.0,4.0,7.0,7.0,7.0,5.0,12.0,53.0,22.0,5.0,14.0,5.0,3.0,6
4,4.0,3.0,10.0,6.0,3.0,3.0,10.0,49.0,20.0,11.0,14.0,7.0,3.0,6
5,3.0,3.0,6.0,16.0,6.0,5.0,4.0,45.0,18.0,7.0,21.0,5.0,3.0,6
6,8.0,5.0,10.0,10.0,2.0,2.0,5.0,40.0,21.0,7.0,13.0,10.0,3.0,6
7,3.0,5.0,8.0,14.0,3.0,2.0,6.0,43.0,17.0,8.0,12.0,9.0,3.0,6
8,3.0,3.0,8.0,10.0,9.0,1.0,13.0,45.0,16.0,7.0,15.0,5.0,3.0,6
9,1.0,1.0,12.0,19.0,6.0,2.0,9.0,40.0,20.0,6.0,13.0,6.0,3.0,6
10,3.0,5.0,5.0,13.0,2.0,3.0,12.0,48.0,23.0,7.0,9.0,10.0,3.0,6
11,3.0,0.0,10.0,13.0,5.0,4.0,10.0,40.0,18.0,5.0,16.0,7.0,3.0,6
12,2.0,3.0,10.0,16.0,3.0,2.0,8.0,36.0,17.0,5.0,12.0,9.0,3.0,6
13,4.0,4.0,14.0,7.0,5.0,3.0,6.0,45.0,21.0,4.0,14.0,8.0,3.0,6
14,3.0,2.0,13.0,18.0,6.0,5.0,10.0,35.0,12.0,7.0,17.0,4.0,3.0,6
15,4.0,4.0,15.0,12.0,4.0,0.0,8.0,38.0,12.0,11.0,14.0,9.0,3.0,6
16,1.0,5.0,12.0,11.0,3.0,6.0,10.0,46.0,16.0,9.0,14.0,6.0,3.0,6
17,5.0,7.0,11.0,9.0,2.0,1.0,9.0,39.0,21.0,4.0,20.0,6.0,3.0,6
18,2.0,2.0,12.0,11.0,3.0,4.0,13.0,42.0,21.0,3.0,9.0,5.0,3.0,6
19,5.0,4.0,12.0,10.0,7.0,4.0,7.0,49.0,23.0,5.0,12.0,3.0,3.0,6
20,2.0,3.0,16.0,12.0,4.0,9.0,8.0,40.0,15.0,4.0,15.0,6.0,3.0,6
21,2.0,2.0,14.0,10.0,5.0,5.0,6.0,48.0,21.0,5.0,8.0,12.0,3.0,6
22,2.0,5.0,12.0,13.0,6.0,5.0,7.0,42.0,16.0,2.0,11.0,13.0,3.0,6
23,1.0,3.0,7.0,8.0,5.0,7.0,10.0,41.0,17.0,4.0,21.0,7.0,3.0,6
24,5.0,5.0,7.0,5.0,8.0,2.0,14.0,44.0,18.0,5.0,14.0,8.0,3.0,6
25,4.0,1.0,11.0,17.0,1.0,6.0,6.0,40.0,17.0,6.0,17.0,4.0,3.0,6
26,7.0,2.0,10.0,11.0,0.0,5.0,12.0,42.0,23.0,5.0,10.0,7.0,3.0,6
27,3.0,6.0,12.0,9.0,1.0,4.0,8.0,49.0,29.0,4.0,14.0,5.0,3.0,6
28,3.0,3.0,9.0,4.0,1.0,5.0,2.0,16.0,6.0,0.0,8.0,2.0,3.0,6
29,11.0,8.0,20.0,2.0,4.0,4.0,1.0,27.0,7.0,3.0,20.0,13.0,3.0,6
30,9.0,10.0,16.0,6.0,3.0,6.0,5.0,24.0,3.0,1.0,17.0,17.0,3.0,6
31,20.0,13.0,16.0,0.0,5.0,6.0,4.0,32.0,1.0,4.0,18.0,8.0,3.0,6
32,12.0,10.0,16.0,2.0,3.0,6.0,2.0,31.0,6.0,4.0,24.0,11.0,3.0,6
33,16.0,12.0,18.0,6.0,3.0,6.0,3.0,27.0,4.0,1.0,17.0,13.0,3.0,6
34,20.0,10.0,19.0,2.0,3.0,4.0,1.0,29.0,7.0,1.0,16.0,12.0,3.0,6
35,12.0,9.0,18.0,2.0,5.0,8.0,2.0,30.0,4.0,1.0,18.0,15.0,3.0,6
36,17.0,11.0,18.0,4.0,2.0,6.0,1.0,26.0,3.0,2.0,21.0,9.0,3.0,6
37,12.0,14.0,17.0,3.0,2.0,7.0,5.0,28.0,3.0,1.0,18.0,15.0,3.0,6
38,15.0,7.0,11.0,6.0,4.0,10.0,4.0,32.0,3.0,3.0,18.0,14.0,3.0,6
39,12.0,9.0,19.0,1.0,5.0,13.0,2.0,35.0,4.0,3.0,15.0,12.0,3.0,6
40,13.0,16.0,15.0,5.0,6.0,7.0,6.0,36.0,0.0,5.0,18.0,5.0,3.0,6
41,19.0,7.0,15.0,3.0,7.0,5.0,1.0,36.0,9.0,2.0,15.0,7.0,3.0,6
42,9.0,12.0,23.0,5.0,2.0,8.0,3.0,29.0,4.0,3.0,13.0,18.0,3.0,6
43,11.0,8.0,22.0,8.0,2.0,7.0,5.0,25.0,3.0,4.0,9.0,15.0,3.0,6
44,14.0,10.0,18.0,3.0,4.0,10.0,3.0,34.0,4.0,5.0,19.0,8.0,3.0,6
45,17.0,5.0,12.0,9.0,0.0,7.0,6.0,21.0,6.0,1.0,20.0,15.0,3.0,6
46,14.0,8.0,24.0,3.0,3.0,5.0,6.0,28.0,8.0,3.0,12.0,10.0,3.0,6
47,17.0,9.0,13.0,3.0,4.0,11.0,1.0,37.0,6.0,2.0,9.0,16.0,3.0,6
48,19.0,8.0,21.0,5.0,1.0,7.0,4.0,26.0,3.0,3.0,16.0,8.0,3.0,6
49,12.0,6.0,25.0,3.0,4.0,7.0,6.0,28.0,6.0,6.0,16.0,7.0,3.0,6
50,22.0,4.0,18.0,3.0,4.0,9.0,2.0,27.0,5.0,3.0,17.0,10.0,3.0,6
51,17.0,7.0,17.0,3.0,2.0,10.0,5.0,27.0,4.0,3.0,11.0,14.0,3.0,6
52,23.0,7.0,17.0,5.0,2.0,8.0,4.0,25.0,3.0,3.0,16.0,10.0,3.0,6
53,14.0,15.0,21.0,4.0,2.0,6.0,5.0,30.0,3.0,2.0,14.0,11.0,3.0,6
54,13.0,9.0,16.0,6.0,6.0,6.0,2.0,28.0,3.0,4.0,15.0,15.0,3.0,6
55,7.0,11.0,21.0,9.0,4.0,12.0,4.0,30.0,2.0,1.0,18.0,8.0,3.0,6
1,20.0,6.0,19.0,10.0,2.0,8.0,10.0,23.0,3.0,2.0,11.0,4.0,2.0,6
2,15.0,5.0,14.0,6.0,0.0,7.0,10.0,31.0,10.0,6.0,16.0,5.0,2.0,6
3,18.0,6.0,19.0,2.0,2.0,6.0,7.0,28.0,5.0,6.0,15.0,8.0,2.0,6
4,12.0,10.0,16.0,1.0,3.0,6.0,9.0,34.0,8.0,7.0,18.0,6.0,2.0,6
5,12.0,7.0,23.0,2.0,6.0,5.0,6.0,39.0,8.0,9.0,9.0,8.0,2.0,6
6,9.0,10.0,16.0,5.0,4.0,5.0,8.0,30.0,7.0,0.0,22.0,5.0,2.0,6
7,13.0,6.0,13.0,8.0,2.0,7.0,12.0,28.0,4.0,5.0,15.0,11.0,2.0,6
8,26.0,4.0,8.0,5.0,1.0,8.0,7.0,28.0,6.0,6.0,14.0,7.0,2.0,6
9,11.0,6.0,18.0,6.0,3.0,7.0,8.0,26.0,2.0,6.0,18.0,8.0,2.0,6
10,19.0,9.0,10.0,5.0,2.0,6.0,9.0,34.0,5.0,8.0,15.0,8.0,2.0,6
11,15.0,9.0,19.0,8.0,1.0,7.0,9.0,30.0,5.0,3.0,9.0,7.0,2.0,6
12,20.0,8.0,19.0,4.0,4.0,2.0,8.0,30.0,7.0,6.0,11.0,5.0,2.0,6
13,11.0,8.0,22.0,4.0,1.0,7.0,5.0,31.0,7.0,4.0,13.0,10.0,2.0,6
14,16.0,8.0,15.0,9.0,2.0,6.0,8.0,29.0,9.0,1.0,12.0,10.0,2.0,6
15,6.0,8.0,19.0,3.0,2.0,7.0,8.0,38.0,11.0,5.0,17.0,8.0,2.0,6
16,19.0,7.0,13.0,5.0,8.0,4.0,7.0,31.0,4.0,5.0,12.0,9.0,2.0,6
17,13.0,7.0,21.0,9.0,5.0,5.0,6.0,31.0,6.0,8.0,9.0,6.0,2.0,6
18,17.0,9.0,16.0,2.0,2.0,8.0,5.0,37.0,6.0,9.0,16.0,5.0,2.0,6
19,20.0,7.0,10.0,5.0,0.0,10.0,4.0,33.0,2.0,11.0,15.0,11.0,2.0,6
20,13.0,5.0,19.0,6.0,2.0,8.0,6.0,35.0,9.0,4.0,12.0,9.0,2.0,6
21,13.0,12.0,16.0,8.0,1.0,6.0,7.0,32.0,6.0,6.0,12.0,8.0,2.0,6
22,8.0,14.0,25.0,7.0,3.0,7.0,6.0,39.0,10.0,1.0,9.0,6.0,2.0,6
23,13.0,10.0,22.0,7.0,3.0,2.0,10.0,26.0,2.0,8.0,10.0,8.0,2.0,6
24,14.0,9.0,17.0,5.0,5.0,8.0,9.0,29.0,3.0,2.0,17.0,4.0,2.0,6
25,14.0,7.0,23.0,5.0,2.0,8.0,5.0,33.0,9.0,5.0,11.0,8.0,2.0,6
26,20.0,12.0,14.0,8.0,2.0,10.0,8.0,36.0,5.0,6.0,9.0,5.0,2.0,6
27,19.0,13.0,18.0,5.0,3.0,7.0,6.0,34.0,4.0,6.0,11.0,4.0,2.0,6
28,4.0,2.0,10.0,5.0,3.0,2.0,0.0,13.0,2.0,2.0,8.0,1.0,2.0,6
29,5.0,7.0,13.0,13.0,3.0,9.0,4.0,43.0,12.0,6.0,12.0,7.0,2.0,6
30,2.0,7.0,15.0,12.0,3.0,5.0,2.0,35.0,12.0,4.0,22.0,5.0,2.0,6
31,1.0,10.0,15.0,13.0,4.0,5.0,5.0,43.0,12.0,8.0,17.0,4.0,2.0,6
32,3.0,8.0,13.0,5.0,4.0,17.0,2.0,57.0,20.0,4.0,15.0,4.0,2.0,6
33,2.0,4.0,15.0,11.0,3.0,10.0,6.0,39.0,11.0,5.0,19.0,8.0,2.0,6
34,2.0,3.0,14.0,13.0,5.0,9.0,5.0,46.0,21.0,2.0,17.0,3.0,2.0,6
35,4.0,6.0,11.0,9.0,6.0,9.0,8.0,40.0,11.0,3.0,22.0,6.0,2.0,6
36,1.0,8.0,13.0,15.0,2.0,9.0,2.0,44.0,14.0,6.0,11.0,6.0,2.0,6
37,3.0,8.0,17.0,14.0,5.0,6.0,2.0,46.0,18.0,4.0,12.0,4.0,2.0,6
38,2.0,6.0,17.0,13.0,4.0,8.0,5.0,37.0,10.0,3.0,21.0,5.0,2.0,6
39,7.0,6.0,14.0,13.0,3.0,13.0,3.0,44.0,13.0,4.0,15.0,4.0,2.0,6
40,0.0,5.0,19.0,17.0,3.0,4.0,3.0,40.0,21.0,1.0,18.0,2.0,2.0,6
41,3.0,7.0,11.0,13.0,4.0,6.0,9.0,40.0,13.0,3.0,14.0,2.0,2.0,6
42,4.0,2.0,12.0,16.0,3.0,2.0,10.0,28.0,11.0,5.0,19.0,10.0,2.0,6
43,0.0,7.0,14.0,16.0,7.0,7.0,4.0,42.0,15.0,2.0,20.0,4.0,2.0,6
44,2.0,8.0,10.0,8.0,4.0,15.0,3.0,52.0,11.0,5.0,19.0,6.0,2.0,6
45,1.0,7.0,12.0,11.0,0.0,14.0,6.0,45.0,12.0,6.0,20.0,4.0,2.0,6
46,1.0,3.0,14.0,17.0,3.0,7.0,5.0,30.0,10.0,6.0,18.0,6.0,2.0,6
47,0.0,5.0,22.0,13.0,7.0,8.0,6.0,38.0,10.0,2.0,18.0,3.0,2.0,6
48,1.0,4.0,11.0,10.0,6.0,9.0,6.0,40.0,10.0,4.0,19.0,13.0,2.0,6
