time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
3,3.0,11.0,6.0,1.0,8.0,7.0,1.0,69.0,23.0,14.0,9.0,10.0,3.0,4
4,2.0,8.0,7.0,2.0,4.0,7.0,5.0,60.0,14.0,15.0,8.0,16.0,3.0,4
5,4.0,6.0,8.0,4.0,6.0,11.0,4.0,59.0,16.0,10.0,7.0,14.0,3.0,4
6,8.0,3.0,7.0,3.0,9.0,11.0,3.0,60.0,20.0,10.0,11.0,8.0,3.0,4
7,6.0,4.0,4.0,3.0,5.0,3.0,3.0,54.0,23.0,12.0,10.0,10.0,3.0,4
8,4.0,7.0,11.0,8.0,7.0,4.0,2.0,64.0,24.0,12.0,6.0,5.0,3.0,4
9,5.0,7.0,5.0,4.0,7.0,12.0,3.0,65.0,20.0,10.0,6.0,12.0,3.0,4
10,6.0,8.0,5.0,4.0,6.0,5.0,5.0,67.0,21.0,12.0,7.0,5.0,3.0,4
11,3.0,4.0,3.0,4.0,11.0,11.0,4.0,62.0,16.0,9.0,11.0,12.0,3.0,4
12,4.0,8.0,5.0,4.0,10.0,13.0,3.0,64.0,25.0,6.0,4.0,8.0,3.0,4
13,4.0,5.0,4.0,6.0,8.0,7.0,6.0,67.0,28.0,10.0,5.0,8.0,3.0,4
14,4.0,7.0,5.0,4.0,13.0,10.0,7.0,70.0,27.0,8.0,7.0,3.0,3.0,4
15,9.0,4.0,11.0,3.0,10.0,10.0,1.0,64.0,21.0,15.0,9.0,3.0,3.0,4
16,4.0,4.0,6.0,5.0,7.0,8.0,4.0,60.0,19.0,18.0,5.0,12.0,3.0,4
17,6.0,6.0,3.0,4.0,10.0,6.0,1.0,62.0,24.0,7.0,9.0,11.0,3.0,4
18,9.0,9.0,7.0,4.0,7.0,4.0,5.0,59.0,26.0,7.0,8.0,6.0,3.0,4
19,4.0,10.0,7.0,3.0,5.0,8.0,6.0,60.0,17.0,9.0,10.0,10.0,3.0,4
20,5.0,5.0,5.0,3.0,6.0,5.0,5.0,62.0,21.0,15.0,6.0,12.0,3.0,4
21,3.0,3.0,3.0,1.0,7.0,11.0,3.0,58.0,17.0,9.0,16.0,10.0,3.0,4
22,2.0,2.0,4.0,0.0,15.0,7.0,7.0,72.0,22.0,14.0,6.0,7.0,3.0,4
23,8.0,10.0,11.0,3.0,5.0,4.0,4.0,58.0,16.0,15.0,7.0,9.0,3.0,4
24,6.0,3.0,8.0,2.0,14.0,4.0,7.0,63.0,24.0,10.0,6.0,8.0,3.0,4
25,2.0,6.0,14.0,3.0,3.0,7.0,4.0,55.0,18.0,10.0,13.0,9.0,3.0,4
26,6.0,8.0,5.0,2.0,3.0,8.0,2.0,55.0,16.0,14.0,14.0,7.0,3.0,4
27,6.0,7.0,7.0,7.0,8.0,4.0,6.0,63.0,27.0,13.0,7.0,3.0,3.0,4
28,2.0,3.0,8.0,0.0,4.0,6.0,3.0,27.0,9.0,3.0,5.0,3.0,3.0,4
29,9.0,6.0,15.0,3.0,7.0,2.0,9.0,44.0,15.0,6.0,8.0,7.0,3.0,4
30,6.0,14.0,16.0,1.0,6.0,1.0,6.0,57.0,19.0,4.0,8.0,4.0,3.0,4
31,12.0,6.0,11.0,5.0,9.0,2.0,6.0,50.0,17.0,4.0,10.0,0.0,3.0,4
32,6.0,12.0,5.0,5.0,6.0,2.0,5.0,56.0,14.0,9.0,12.0,11.0,3.0,4
33,6.0,10.0,13.0,1.0,10.0,4.0,5.0,65.0,20.0,12.0,8.0,2.0,3.0,4
34,4.0,5.0,18.0,6.0,8.0,5.0,5.0,49.0,16.0,9.0,16.0,2.0,3.0,4
35,6.0,11.0,12.0,3.0,12.0,2.0,7.0,54.0,16.0,5.0,11.0,5.0,3.0,4
36,10.0,10.0,7.0,1.0,11.0,3.0,8.0,54.0,13.0,6.0,7.0,6.0,3.0,4
37,7.0,12.0,8.0,3.0,8.0,4.0,6.0,57.0,22.0,6.0,13.0,6.0,3.0,4
38,3.0,6.0,9.0,2.0,6.0,2.0,9.0,54.0,24.0,7.0,15.0,8.0,3.0,4
39,3.0,15.0,10.0,4.0,4.0,0.0,5.0,55.0,13.0,11.0,17.0,5.0,3.0,4
40,8.0,6.0,17.0,3.0,10.0,2.0,9.0,49.0,22.0,5.0,8.0,4.0,3.0,4
41,7.0,13.0,14.0,3.0,10.0,2.0,5.0,52.0,14.0,4.0,11.0,5.0,3.0,4
42,11.0,14.0,7.0,1.0,8.0,3.0,9.0,56.0,18.0,4.0,8.0,5.0,3.0,4
43,5.0,4.0,11.0,4.0,7.0,2.0,3.0,58.0,25.0,6.0,11.0,7.0,3.0,4
44,7.0,12.0,8.0,4.0,9.0,2.0,7.0,54.0,17.0,6.0,11.0,4.0,3.0,4
45,5.0,10.0,16.0,2.0,6.0,4.0,7.0,49.0,13.0,4.0,12.0,8.0,3.0,4
46,9.0,6.0,5.0,1.0,10.0,2.0,9.0,63.0,20.0,11.0,10.0,3.0,3.0,4
47,6.0,10.0,21.0,3.0,6.0,1.0,6.0,54.0,20.0,8.0,6.0,4.0,3.0,4
48,9.0,10.0,4.0,1.0,7.0,3.0,9.0,59.0,21.0,9.0,8.0,8.0,3.0,4
49,8.0,12.0,12.0,7.0,12.0,1.0,5.0,57.0,15.0,7.0,7.0,4.0,3.0,4
50,8.0,7.0,12.0,4.0,9.0,4.0,7.0,49.0,13.0,6.0,8.0,5.0,3.0,4
51,7.0,15.0,7.0,7.0,8.0,4.0,3.0,61.0,19.0,7.0,11.0,4.0,3.0,4
52,13.0,6.0,7.0,3.0,10.0,1.0,5.0,53.0,16.0,6.0,12.0,6.0,3.0,4
53,12.0,11.0,8.0,4.0,10.0,1.0,7.0,50.0,13.0,5.0,17.0,1.0,3.0,4
54,10.0,8.0,11.0,4.0,8.0,3.0,6.0,53.0,14.0,10.0,9.0,4.0,3.0,4
55,7.0,7.0,10.0,4.0,9.0,4.0,9.0,47.0,19.0,2.0,14.0,4.0,3.0,4
1,9.0,1.0,7.0,11.0,10.0,4.0,4.0,45.0,15.0,11.0,10.0,9.0,2.5,7
2,9.0,1.0,8.0,8.0,6.0,5.0,4.0,48.0,16.0,11.0,14.0,7.0,2.5,7
3,6.0,7.0,4.0,13.0,10.0,4.0,3.0,54.0,18.0,13.0,11.0,7.0,2.5,7
4,9.0,3.0,4.0,11.0,5.0,7.0,2.0,46.0,18.0,10.0,12.0,10.0,2.5,7
5,9.0,3.0,5.0,11.0,12.0,3.0,1.0,56.0,21.0,7.0,11.0,7.0,2.5,7
6,4.0,3.0,4.0,15.0,8.0,6.0,6.0,45.0,11.0,8.0,14.0,11.0,2.5,7
7,5.0,1.0,8.0,2.0,5.0,6.0,2.0,57.0,28.0,8.0,7.0,11.0,2.5,7
8,7.0,2.0,2.0,12.0,9.0,3.0,2.0,54.0,18.0,15.0,11.0,12.0,2.5,7
9,5.0,2.0,5.0,18.0,6.0,8.0,6.0,41.0,13.0,9.0,18.0,6.0,2.5,7
10,6.0,0.0,4.0,13.0,14.0,4.0,1.0,54.0,21.0,7.0,12.0,7.0,2.5,7
11,9.0,1.0,2.0,13.0,11.0,1.0,4.0,47.0,21.0,7.0,16.0,3.0,2.5,7
12,10.0,3.0,1.0,13.0,10.0,6.0,6.0,48.0,9.0,11.0,15.0,7.0,2.5,7
13,6.0,2.0,7.0,10.0,8.0,6.0,3.0,56.0,21.0,11.0,13.0,5.0,2.5,7
14,5.0,4.0,5.0,16.0,12.0,3.0,2.0,48.0,14.0,5.0,18.0,6.0,2.5,7
15,6.0,2.0,2.0,12.0,10.0,7.0,3.0,53.0,20.0,10.0,9.0,6.0,2.5,7
16,10.0,2.0,4.0,10.0,10.0,8.0,2.0,56.0,25.0,7.0,12.0,5.0,2.5,7
17,8.0,4.0,4.0,5.0,7.0,6.0,5.0,56.0,20.0,11.0,15.0,7.0,2.5,7
18,8.0,5.0,4.0,9.0,8.0,9.0,3.0,53.0,17.0,5.0,10.0,6.0,2.5,7
19,9.0,3.0,4.0,10.0,9.0,4.0,2.0,50.0,17.0,11.0,16.0,7.0,2.5,7
20,2.0,5.0,4.0,10.0,5.0,5.0,4.0,54.0,18.0,11.0,15.0,10.0,2.5,7
21,8.0,3.0,2.0,6.0,11.0,4.0,8.0,57.0,26.0,8.0,9.0,10.0,2.5,7
22,8.0,2.0,3.0,8.0,10.0,5.0,4.0,52.0,20.0,7.0,15.0,4.0,2.5,7
23,8.0,0.0,4.0,10.0,8.0,5.0,2.0,50.0,17.0,13.0,17.0,8.0,2.5,7
24,4.0,6.0,6.0,12.0,9.0,4.0,4.0,53.0,17.0,8.0,16.0,3.0,2.5,7
25,5.0,2.0,1.0,10.0,12.0,10.0,2.0,63.0,23.0,10.0,10.0,8.0,2.5,7
26,9.0,2.0,3.0,16.0,10.0,3.0,1.0,42.0,15.0,7.0,15.0,7.0,2.5,7
27,11.0,5.0,7.0,15.0,6.0,2.0,4.0,43.0,13.0,10.0,12.0,8.0,2.5,7
28,2.0,2.0,3.0,2.0,3.0,3.0,3.0,31.0,12.0,3.0,4.0,3.0,2.5,7
29,5.0,6.0,3.0,16.0,7.0,3.0,7.0,55.0,20.0,9.0,3.0,8.0,2.5,7
30,6.0,8.0,7.0,7.0,5.0,3.0,5.0,58.0,25.0,10.0,6.0,8.0,2.5,7
31,8.0,6.0,4.0,7.0,12.0,2.0,3.0,58.0,23.0,6.0,4.0,9.0,2.5,7
32,6.0,10.0,3.0,6.0,5.0,1.0,4.0,66.0,25.0,12.0,6.0,9.0,2.5,7
33,10.0,8.0,5.0,3.0,10.0,2.0,3.0,67.0,31.0,9.0,5.0,7.0,2.5,7
34,7.0,6.0,4.0,4.0,9.0,2.0,6.0,63.0,32.0,6.0,8.0,8.0,2.5,7
35,6.0,4.0,2.0,6.0,9.0,6.0,11.0,54.0,20.0,7.0,10.0,3.0,2.5,7
36,12.0,7.0,5.0,8.0,9.0,6.0,4.0,55.0,19.0,4.0,6.0,8.0,2.5,7
37,7.0,3.0,3.0,7.0,10.0,2.0,7.0,58.0,26.0,8.0,9.0,9.0,2.5,7
38,6.0,6.0,4.0,6.0,8.0,3.0,2.0,71.0,22.0,16.0,1.0,9.0,2.5,7
39,7.0,6.0,1.0,8.0,5.0,3.0,10.0,57.0,29.0,7.0,8.0,6.0,2.5,7
40,7.0,3.0,5.0,10.0,11.0,5.0,4.0,65.0,23.0,14.0,5.0,1.0,2.5,7
41,8.0,8.0,2.0,9.0,10.0,5.0,3.0,58.0,23.0,6.0,5.0,14.0,2.5,7
42,4.0,5.0,3.0,10.0,1.0,4.0,2.0,64.0,23.0,14.0,6.0,3.0,2.5,7
43,11.0,3.0,5.0,9.0,8.0,4.0,2.0,55.0,18.0,10.0,6.0,12.0,2.5,7
44,5.0,10.0,7.0,8.0,11.0,2.0,2.0,67.0,19.0,13.0,4.0,7.0,2.5,7
45,10.0,5.0,4.0,7.0,4.0,3.0,6.0,49.0,20.0,14.0,6.0,8.0,2.5,7
46,7.0,3.0,2.0,10.0,11.0,2.0,6.0,66.0,27.0,10.0,5.0,4.0,2.5,7
47,4.0,4.0,6.0,11.0,6.0,5.0,5.0,54.0,23.0,5.0,5.0,15.0,2.5,7
48,11.0,7.0,6.0,6.0,2.0,5.0,5.0,58.0,24.0,9.0,5.0,9.0,2.5,7
49,4.0,4.0,3.0,8.0,7.0,1.0,4.0,60.0,23.0,10.0,6.0,7.0,2.5,7
50,5.0,4.0,4.0,12.0,3.0,2.0,6.0,59.0,27.0,10.0,8.0,5.0,2.5,7
51,6.0,5.0,4.0,8.0,5.0,5.0,8.0,61.0,24.0,9.0,5.0,7.0,2.5,7
52,6.0,8.0,6.0,9.0,9.0,2.0,3.0,63.0,27.0,8.0,6.0,7.0,2.5,7
53,5.0,3.0,4.0,8.0,7.0,3.0,1.0,66.0,28.0,15.0,5.0,8.0,2.5,7
54,12.0,5.0,6.0,9.0,7.0,3.0,3.0,56.0,23.0,14.0,5.0,7.0,2.5,7
55,3.0,7.0,6.0,10.0,9.0,3.0,5.0,57.0,20.0,8.0,6.0,9.0,2.5,7
1,3.0,8.0,2.0,4.0,4.0,8.0,11.0,60.0,23.0,13.0,13.0,7.0,3.5,3
2,4.0,5.0,5.0,2.0,7.0,10.0,11.0,60.0,16.0,11.0,7.0,6.0,3.5,3
3,2.0,18.0,7.0,5.0,4.0,6.0,7.0,56.0,14.0,5.0,6.0,12.0,3.5,3
4,3.0,10.0,4.0,7.0,4.0,14.0,10.0,60.0,15.0,6.0,7.0,9.0,3.5,3
5,5.0,10.0,3.0,3.0,10.0,6.0,12.0,56.0,13.0,9.0,13.0,8.0,3.5,3
6,2.0,5.0,6.0,9.0,5.0,11.0,12.0,47.0,12.0,8.0,8.0,7.0,3.5,3
7,4.0,11.0,4.0,7.0,6.0,12.0,14.0,56.0,11.0,9.0,5.0,9.0,3.5,3
8,4.0,13.0,4.0,6.0,4.0,10.0,12.0,49.0,8.0,4.0,16.0,9.0,3.5,3
9,3.0,9.0,8.0,6.0,5.0,7.0,13.0,53.0,18.0,5.0,12.0,5.0,3.5,3
10,3.0,8.0,4.0,5.0,5.0,5.0,12.0,61.0,24.0,6.0,9.0,6.0,3.5,3
11,1.0,7.0,4.0,6.0,1.0,8.0,11.0,60.0,24.0,5.0,9.0,5.0,3.5,3
12,2.0,8.0,5.0,4.0,6.0,12.0,6.0,54.0,13.0,8.0,12.0,12.0,3.5,3
13,1.0,8.0,7.0,7.0,7.0,10.0,14.0,54.0,14.0,7.0,7.0,10.0,3.5,3
14,4.0,13.0,8.0,3.0,3.0,7.0,8.0,59.0,14.0,20.0,11.0,6.0,3.5,3
15,1.0,3.0,5.0,5.0,5.0,9.0,16.0,55.0,23.0,6.0,12.0,6.0,3.5,3
16,1.0,12.0,5.0,2.0,2.0,10.0,18.0,55.0,16.0,9.0,14.0,5.0,3.5,3
17,3.0,13.0,0.0,10.0,6.0,11.0,14.0,57.0,13.0,6.0,5.0,4.0,3.5,3
18,2.0,9.0,11.0,4.0,3.0,4.0,12.0,54.0,16.0,9.0,9.0,7.0,3.5,3
19,0.0,14.0,3.0,2.0,3.0,13.0,8.0,71.0,21.0,13.0,8.0,7.0,3.5,3
20,3.0,8.0,3.0,9.0,4.0,14.0,9.0,58.0,15.0,9.0,14.0,3.0,3.5,3
21,5.0,7.0,8.0,6.0,8.0,13.0,8.0,59.0,20.0,5.0,6.0,8.0,3.5,3
22,2.0,10.0,2.0,5.0,4.0,6.0,14.0,57.0,14.0,13.0,11.0,7.0,3.5,3
23,1.0,9.0,6.0,10.0,3.0,11.0,7.0,53.0,14.0,7.0,9.0,8.0,3.5,3
24,1.0,8.0,4.0,4.0,8.0,14.0,12.0,65.0,22.0,5.0,8.0,6.0,3.5,3
25,3.0,11.0,4.0,5.0,3.0,6.0,15.0,54.0,10.0,12.0,10.0,9.0,3.5,3
26,2.0,8.0,7.0,3.0,13.0,10.0,9.0,64.0,18.0,6.0,10.0,4.0,3.5,3
27,4.0,10.0,7.0,3.0,3.0,11.0,9.0,57.0,21.0,4.0,10.0,5.0,3.5,3
28,1.0,3.0,2.0,7.0,3.0,3.0,3.0,29.0,13.0,4.0,4.0,2.0,3.5,3
29,8.0,2.0,6.0,4.0,10.0,5.0,11.0,43.0,12.0,9.0,13.0,9.0,3.5,3
30,5.0,5.0,12.0,7.0,11.0,6.0,9.0,49.0,9.0,16.0,12.0,5.0,3.5,3
31,7.0,3.0,7.0,5.0,4.0,7.0,14.0,43.0,16.0,12.0,6.0,9.0,3.5,3
32,7.0,4.0,7.0,6.0,9.0,6.0,7.0,52.0,19.0,9.0,11.0,10.0,3.5,3
33,2.0,2.0,14.0,8.0,7.0,4.0,14.0,47.0,16.0,15.0,5.0,10.0,3.5,3
34,8.0,2.0,8.0,5.0,12.0,12.0,7.0,50.0,13.0,7.0,9.0,9.0,3.5,3
35,8.0,3.0,11.0,4.0,13.0,6.0,8.0,51.0,17.0,10.0,8.0,6.0,3.5,3
36,5.0,3.0,12.0,2.0,14.0,7.0,9.0,50.0,17.0,4.0,13.0,8.0,3.5,3
37,6.0,4.0,11.0,8.0,11.0,11.0,11.0,49.0,7.0,13.0,6.0,8.0,3.5,3
38,6.0,1.0,5.0,3.0,12.0,7.0,13.0,58.0,16.0,16.0,7.0,8.0,3.5,3
39,6.0,4.0,13.0,5.0,13.0,12.0,8.0,51.0,11.0,9.0,13.0,3.0,3.5,3
40,5.0,5.0,12.0,3.0,10.0,6.0,12.0,50.0,17.0,12.0,10.0,7.0,3.5,3
41,2.0,5.0,7.0,9.0,10.0,5.0,13.0,46.0,16.0,6.0,11.0,8.0,3.5,3
42,5.0,2.0,7.0,6.0,13.0,8.0,8.0,52.0,19.0,6.0,11.0,9.0,3.5,3
43,4.0,3.0,12.0,2.0,11.0,7.0,9.0,55.0,15.0,15.0,10.0,6.0,3.5,3
44,1.0,2.0,7.0,4.0,9.0,9.0,14.0,57.0,21.0,13.0,11.0,6.0,3.5,3
45,0.0,2.0,13.0,5.0,11.0,11.0,13.0,53.0,12.0,14.0,9.0,6.0,3.5,3
46,4.0,3.0,9.0,6.0,9.0,10.0,12.0,55.0,20.0,8.0,12.0,2.0,3.5,3
47,6.0,7.0,9.0,4.0,6.0,8.0,7.0,48.0,19.0,7.0,10.0,13.0,3.5,3
48,2.0,2.0,10.0,3.0,21.0,3.0,12.0,50.0,16.0,6.0,12.0,9.0,3.5,3
49,1.0,3.0,16.0,0.0,7.0,7.0,14.0,47.0,17.0,11.0,13.0,6.0,3.5,3
50,7.0,5.0,16.0,2.0,10.0,12.0,8.0,61.0,24.0,8.0,4.0,2.0,3.5,3
51,4.0,1.0,9.0,5.0,7.0,11.0,15.0,52.0,18.0,9.0,8.0,6.0,3.5,3
52,7.0,2.0,17.0,7.0,6.0,12.0,11.0,45.0,11.0,11.0,3.0,10.0,3.5,3
53,3.0,4.0,14.0,5.0,7.0,11.0,8.0,50.0,15.0,10.0,4.0,12.0,3.5,3
54,4.0,7.0,7.0,6.0,13.0,7.0,12.0,52.0,16.0,7.0,12.0,4.0,3.5,3
55,10.0,5.0,11.0,11.0,9.0,5.0,12.0,41.0,11.0,8.0,6.0,8.0,3.5,3
1,10.0,10.0,10.0,7.0,3.0,1.0,1.0,58.0,29.0,4.0,3.0,9.0,3.0,5
2,14.0,11.0,9.0,6.0,4.0,0.0,1.0,47.0,14.0,6.0,3.0,12.0,3.0,5
3,9.0,9.0,8.0,10.0,6.0,1.0,3.0,61.0,20.0,9.0,4.0,5.0,3.0,5
4,10.0,18.0,6.0,9.0,8.0,3.0,3.0,61.0,12.0,6.0,0.0,9.0,3.0,5
5,8.0,11.0,8.0,8.0,7.0,4.0,2.0,56.0,22.0,5.0,2.0,9.0,3.0,5
6,6.0,20.0,5.0,3.0,3.0,3.0,2.0,66.0,19.0,9.0,8.0,10.0,3.0,5
7,9.0,9.0,6.0,14.0,5.0,3.0,3.0,53.0,21.0,3.0,3.0,11.0,3.0,5
8,12.0,6.0,9.0,4.0,5.0,3.0,2.0,52.0,14.0,7.0,1.0,12.0,3.0,5
9,11.0,16.0,6.0,9.0,8.0,1.0,3.0,59.0,11.0,5.0,2.0,9.0,3.0,5
10,12.0,9.0,12.0,2.0,4.0,5.0,4.0,56.0,21.0,8.0,2.0,12.0,3.0,5
11,6.0,15.0,8.0,7.0,2.0,0.0,3.0,57.0,23.0,7.0,1.0,13.0,3.0,5
12,10.0,13.0,5.0,5.0,5.0,1.0,3.0,49.0,17.0,7.0,5.0,20.0,3.0,5
13,7.0,10.0,11.0,6.0,7.0,1.0,3.0,53.0,19.0,5.0,5.0,14.0,3.0,5
14,7.0,14.0,6.0,10.0,6.0,0.0,5.0,57.0,17.0,6.0,2.0,12.0,3.0,5
15,9.0,15.0,6.0,4.0,10.0,2.0,1.0,67.0,24.0,3.0,3.0,10.0,3.0,5
16,11.0,14.0,8.0,4.0,7.0,3.0,0.0,63.0,24.0,3.0,0.0,8.0,3.0,5
17,9.0,15.0,9.0,8.0,7.0,0.0,2.0,55.0,16.0,8.0,4.0,12.0,3.0,5
18,11.0,12.0,4.0,8.0,2.0,4.0,3.0,59.0,26.0,4.0,1.0,12.0,3.0,5
19,7.0,12.0,9.0,5.0,6.0,6.0,5.0,54.0,14.0,4.0,5.0,15.0,3.0,5
20,11.0,13.0,4.0,1.0,9.0,5.0,4.0,59.0,14.0,5.0,3.0,10.0,3.0,5
21,9.0,12.0,14.0,4.0,8.0,4.0,2.0,54.0,15.0,6.0,1.0,16.0,3.0,5
22,11.0,7.0,6.0,4.0,7.0,4.0,4.0,62.0,18.0,11.0,4.0,9.0,3.0,5
23,9.0,8.0,9.0,8.0,6.0,5.0,2.0,53.0,15.0,9.0,4.0,14.0,3.0,5
24,9.0,7.0,9.0,7.0,8.0,4.0,1.0,55.0,19.0,5.0,2.0,8.0,3.0,5
25,11.0,7.0,10.0,8.0,4.0,4.0,3.0,48.0,16.0,9.0,4.0,16.0,3.0,5
26,13.0,12.0,5.0,8.0,2.0,6.0,1.0,61.0,19.0,8.0,3.0,9.0,3.0,5
27,14.0,14.0,4.0,10.0,3.0,1.0,2.0,57.0,27.0,3.0,0.0,6.0,3.0,5
28,6.0,1.0,4.0,2.0,5.0,6.0,2.0,23.0,4.0,1.0,5.0,6.0,3.0,5
29,12.0,1.0,8.0,2.0,10.0,9.0,11.0,38.0,6.0,3.0,18.0,3.0,3.0,5
30,7.0,4.0,10.0,3.0,11.0,7.0,11.0,41.0,4.0,3.0,18.0,5.0,3.0,5
31,13.0,9.0,4.0,3.0,14.0,13.0,12.0,54.0,7.0,3.0,11.0,3.0,3.0,5
32,17.0,7.0,8.0,4.0,7.0,9.0,9.0,45.0,3.0,3.0,14.0,3.0,3.0,5
33,16.0,6.0,6.0,1.0,13.0,7.0,11.0,38.0,7.0,3.0,18.0,0.0,3.0,5
34,11.0,12.0,7.0,6.0,10.0,8.0,11.0,48.0,6.0,2.0,14.0,3.0,3.0,5
35,16.0,5.0,17.0,3.0,11.0,6.0,10.0,42.0,5.0,5.0,9.0,3.0,3.0,5
36,9.0,9.0,12.0,5.0,9.0,11.0,10.0,50.0,8.0,4.0,13.0,1.0,3.0,5
37,13.0,7.0,8.0,3.0,11.0,7.0,15.0,39.0,2.0,2.0,11.0,2.0,3.0,5
38,13.0,6.0,10.0,5.0,6.0,4.0,9.0,46.0,12.0,7.0,13.0,3.0,3.0,5
39,10.0,9.0,13.0,5.0,6.0,14.0,10.0,48.0,5.0,5.0,11.0,3.0,3.0,5
40,10.0,9.0,8.0,3.0,11.0,5.0,9.0,55.0,9.0,1.0,10.0,5.0,3.0,5
41,12.0,6.0,4.0,2.0,15.0,8.0,9.0,45.0,3.0,4.0,22.0,0.0,3.0,5
42,14.0,12.0,9.0,6.0,6.0,9.0,11.0,39.0,3.0,3.0,17.0,3.0,3.0,5
43,14.0,10.0,12.0,4.0,11.0,7.0,10.0,46.0,7.0,3.0,12.0,0.0,3.0,5
44,9.0,10.0,5.0,2.0,10.0,13.0,10.0,60.0,7.0,6.0,14.0,0.0,3.0,5
45,12.0,5.0,9.0,5.0,5.0,5.0,10.0,47.0,12.0,5.0,14.0,2.0,3.0,5
46,13.0,9.0,9.0,2.0,8.0,8.0,13.0,44.0,5.0,1.0,15.0,1.0,3.0,5
47,19.0,6.0,8.0,0.0,12.0,8.0,12.0,40.0,5.0,2.0,12.0,4.0,3.0,5
48,9.0,8.0,8.0,5.0,8.0,6.0,8.0,53.0,10.0,7.0,11.0,5.0,3.0,5
49,10.0,7.0,14.0,3.0,13.0,7.0,11.0,43.0,3.0,4.0,12.0,7.0,3.0,5
50,12.0,3.0,12.0,2.0,15.0,13.0,15.0,46.0,3.0,2.0,11.0,2.0,3.0,5
51,9.0,9.0,14.0,6.0,11.0,3.0,11.0,37.0,2.0,2.0,14.0,1.0,3.0,5
52,10.0,7.0,12.0,1.0,12.0,8.0,8.0,53.0,10.0,2.0,14.0,1.0,3.0,5
53,12.0,7.0,13.0,4.0,10.0,5.0,16.0,36.0,7.0,0.0,16.0,2.0,3.0,5
54,16.0,6.0,14.0,1.0,18.0,12.0,9.0,52.0,2.0,2.0,6.0,2.0,3.0,5
55,15.0,7.0,8.0,3.0,12.0,6.0,6.0,48.0,6.0,3.0,18.0,2.0,3.0,5
1,18.0,8.0,9.0,8.0,7.0,6.0,10.0,44.0,12.0,9.0,4.0,6.0,2.5,3
2,15.0,4.0,8.0,10.0,6.0,11.0,12.0,46.0,11.0,11.0,4.0,3.0,2.5,3
3,9.0,3.0,12.0,10.0,7.0,8.0,10.0,47.0,12.0,11.0,7.0,2.0,2.5,3
4,7.0,4.0,6.0,11.0,9.0,11.0,9.0,57.0,12.0,10.0,4.0,1.0,2.5,3
5,7.0,2.0,4.0,11.0,13.0,8.0,13.0,58.0,19.0,10.0,7.0,0.0,2.5,3
6,14.0,8.0,11.0,5.0,13.0,5.0,8.0,54.0,18.0,8.0,7.0,0.0,2.5,3
7,11.0,5.0,10.0,5.0,12.0,7.0,12.0,47.0,14.0,6.0,4.0,2.0,2.5,3
8,8.0,7.0,6.0,10.0,13.0,11.0,11.0,59.0,12.0,10.0,1.0,5.0,2.5,3
9,11.0,5.0,11.0,10.0,10.0,6.0,10.0,49.0,14.0,9.0,6.0,3.0,2.5,3
10,15.0,4.0,10.0,5.0,15.0,9.0,3.0,52.0,13.0,5.0,4.0,1.0,2.5,3
11,21.0,2.0,11.0,8.0,10.0,10.0,11.0,46.0,12.0,8.0,3.0,0.0,2.5,3
12,14.0,6.0,10.0,7.0,9.0,8.0,5.0,55.0,14.0,11.0,6.0,3.0,2.5,3
13,10.0,6.0,7.0,6.0,12.0,7.0,9.0,50.0,10.0,11.0,3.0,5.0,2.5,3
14,11.0,3.0,12.0,10.0,5.0,11.0,12.0,43.0,11.0,10.0,8.0,4.0,2.5,3
15,13.0,3.0,11.0,4.0,12.0,6.0,6.0,52.0,11.0,14.0,9.0,5.0,2.5,3
16,12.0,7.0,7.0,9.0,12.0,5.0,9.0,48.0,3.0,15.0,4.0,1.0,2.5,3
17,11.0,3.0,17.0,5.0,15.0,6.0,9.0,52.0,13.0,8.0,3.0,3.0,2.5,3
18,11.0,9.0,11.0,9.0,9.0,10.0,9.0,52.0,16.0,5.0,4.0,4.0,2.5,3
19,12.0,7.0,14.0,4.0,11.0,9.0,9.0,46.0,10.0,10.0,5.0,2.0,2.5,3
20,11.0,6.0,13.0,11.0,13.0,10.0,5.0,54.0,11.0,7.0,3.0,1.0,2.5,3
21,14.0,4.0,16.0,10.0,10.0,11.0,8.0,42.0,7.0,7.0,6.0,4.0,2.5,3
22,9.0,2.0,13.0,14.0,20.0,6.0,3.0,49.0,8.0,9.0,7.0,5.0,2.5,3
23,8.0,7.0,8.0,6.0,8.0,10.0,9.0,50.0,13.0,8.0,5.0,4.0,2.5,3
24,8.0,9.0,11.0,6.0,13.0,8.0,6.0,62.0,15.0,9.0,3.0,4.0,2.5,3
25,7.0,6.0,12.0,9.0,9.0,9.0,11.0,55.0,8.0,14.0,3.0,3.0,2.5,3
26,7.0,3.0,12.0,7.0,8.0,9.0,11.0,48.0,12.0,15.0,5.0,3.0,2.5,3
27,8.0,7.0,9.0,9.0,8.0,10.0,6.0,57.0,19.0,9.0,5.0,3.0,2.5,3
28,5.0,3.0,5.0,7.0,3.0,2.0,7.0,22.0,3.0,9.0,3.0,2.0,2.5,3
29,6.0,4.0,4.0,7.0,2.0,6.0,15.0,42.0,15.0,8.0,7.0,13.0,2.5,3
30,6.0,5.0,6.0,9.0,4.0,6.0,3.0,53.0,15.0,11.0,5.0,9.0,2.5,3
31,12.0,6.0,5.0,8.0,5.0,5.0,12.0,49.0,10.0,9.0,1.0,12.0,2.5,3
